var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv003	-0.213704124737188	0.142837289794192	0.135456885717475	0.0014707239956242	0.304103700652498	hv003	respondent's line number
hv008	0.0278919606565812	0.0885506384250617	0.752949161100519	7.1682132476325e-5	0.872479101908465	hv008	date of interview (cmc)
hv009	-0.153928554301079	0.0522181322161104	0.00340018075173964	0.00843896659947874	0.0118598770398864	hv009	number of household members
hv010	-0.0756525410454805	0.103061079042235	0.46337246524538	3.32264189289e-4	0.676534535922523	hv010	number of eligible women in hh
hv011	-0.343145960050236	0.132022890186347	0.00971363088430896	0.00567524262234587	0.032069150909785	hv011	number of eligible men in hh
hv012	-0.152892204407674	0.0549369013326911	0.00565679369586905	0.00795831988010509	0.0192048145974754	hv012	number of de jure members
hv013	-0.148637801484334	0.052352131372257	0.00476841124169861	0.0078879655241213	0.0163247961333447	hv013	number of de facto members
hv014	-0.100091663002059	0.107964760230136	0.354481167266286	6.05329985055247e-4	0.581617509239971	hv014	number of children 5 and under
hv016	0.00880292974558533	0.0128406562600818	0.493418491520388	4.00880853315133e-4	0.698213341093341	hv016	day of interview
hv017	0.284188454173472	0.232995680059921	0.223337242703604	8.82289291688543e-4	0.436182131723146	hv017	number of visits
hv018	-0.00148152515208644	5.05661366749599e-4	0.00359784802000015	0.00609307107744872	0.0125278913106672	hv018	interviewer identification
hv019	0.0602825451262406	0.0309137820867468	0.0519163826474803	0.00253641137924587	0.143882546194445	hv019	keyer identification
hv022	-4.24619254680029e-4	0.00174133163822952	0.807481974694027	4.32092646905913e-5	0.901776744765205	hv022	sample stratum number
hv028	7.9555e-9	2.15088796488397e-7	0.970514924522793	1.18873940957442e-6	0.980867725751888	hv028	sample weight for male subsamp
hv031	0.065423803531285	0.0218264079588076	0.00290319955622383	0.00694009835797915	0.0102138471433989	hv031	field editor
hv032	-0.0370702856969438	0.221199620136621	0.866997924035562	2.30146849716784e-5	0.934183957291954	hv032	office editor
hv035	-0.143526022161527	0.112144917892964	0.201395301041555	0.00108621362621719	0.405377695871193	hv035	number of eligible children for height & weight
hv041	-0.0932845581328323	0.103249354896185	0.366845392808332	5.06319331677552e-4	0.595148965713406	hv041	total adults measured
hv220	-0.0127555735659062	0.0081606944096396	0.118882058371511	0.00173198268209218	0.278508053942229	hv220	age of head of household
hv271	2.36133195734037e-6	8.48658244351517e-7	0.00566741386536028	0.0038837761220768	0.0192248493650939	hv271	wealth index factor score (5 decimals)
shdomvio	-0.0391215306447501	0.0724360483606028	0.589459027608878	2.62642778996458e-4	0.771180500474813	shdomvio	line number of woman selected for domestic violence module
sh25a	-0.306061718103851	0.104475641605834	0.00360207076341512	0.00714049740658673	0.0125318841077312	sh25a	rooms used for sleeping
hml1a	0.12184874270502	0.0821698850079849	0.138941816389087	0.00110600593586907	0.309654792105657	hml1a	number of mosquito nets with specific information
hml2	-0.0081190221357503	0.209994083713558	0.969179513353982	9.20274082827355e-7	0.980839993760072	hml2	number of children under bednet previous night
hv107	0.0484282093804488	0.0433262151842522	0.264448250384821	9.78484238609689e-4	0.482257015249669	hv107	highest year of education
hv108	0.0103199956324513	0.0103934294403855	0.321380383541816	2.63954193437166e-4	0.549665693765474	hv108	education in single years
hv123	-0.0105857109879551	0.0299921470482851	0.724668818358506	-5.4514e-12	0.857728287621311	hv123	grade of education during current school year
hv124	0.00608426555011923	0.0133698284839738	0.64931842264655	2.38869477096615e-4	0.812945068795957	hv124	education in single years - current school year
hv127	0.472524448325021	0.0578810407081756	1.3052e-13	0.00114463314584579	5.02113767705382e-13	hv127	grade of education during previous school year
hv128	0.00281020035135018	0.0132551915410265	0.832216039368789	5.66368070195056e-5	0.915594962027666	hv128	education in single years - previous school year
sh15b	0.052417942517649	0.0439346099047368	0.233653981062726	0.00113446484986324	0.446904375046735	sh15b	highest grade completed
sh18b	-0.0102514408015994	0.0283946798942122	0.718630260723663	-5.4514e-12	0.853020478127497	sh18b	grade attending
sh20b	0.544958510602461	0.0503743426996029	1.8415e-20	0.00135490820958961	7.16549283667622e-20	sh20b	grade attended last year
hml16	0.0190168931565007	0.00817995748126023	0.0206136035208504	0.00213765426286816	0.064057834282185	hml16	corrected age from individual questionnaire
ha0	0.00965819170702134	0.0662080641087723	0.884097162706888	1.92348181766722e-5	0.941896401900591	ha0	index to household schedule
ha1	0.0190842124517532	0.00817562584313515	0.020106942906914	0.00215555710364013	0.0628187771493617	ha1	women's age in years
ha2	2.18905575499243e-5	5.94781668670417e-5	0.713047841137023	8.45832663590729e-5	0.851949670503617	ha2	respondent's weight (kilos-1d)
ha3	2.38338908662351e-5	6.42253335297423e-5	0.710773564059101	8.26253394570209e-5	0.850423348010801	ha3	respondent's height (cms-1d)
ha4	5.84779120353189e-5	3.07376838708957e-5	0.0578718318174522	0.00219681946977246	0.157650273740294	ha4	ht/a percentile (resp.)
ha5	1.45938836721781e-5	5.30205831614675e-5	0.783275829233606	4.55671647106026e-5	0.888628718545728	ha5	ht/a standard deviations (resp
ha6	1.36332189681154e-6	6.08666662072294e-6	0.822890645039188	3.14542711133958e-5	0.910498774549063	ha6	ht/a percent ref. median (resp
ha11	3.68078479826119e-6	5.94116810935263e-5	0.950632470231408	2.70796772006143e-6	0.976478960393628	ha11	wt/ht std deviations(resp) dhs
ha12	-1.23574895753245e-7	6.83304103407181e-6	0.985580712866632	2.43170863778452e-7	0.99093184210727	ha12	wt/ht percent ref. median (dhs
ha12a	-5.15569869094729e-8	6.90190620730444e-6	0.994043848612046	4.14132432791092e-8	0.996735082265684	ha12a	wt/ht percent ref. median (fog
ha12b	-4.36713988949943e-7	7.21646985715996e-6	0.951776593657589	2.86736513643859e-6	0.976478960393628	ha12b	wt/ht percent ref. median (who
ha32	-0.00153752773037051	6.80622439488013e-4	0.0244553785641096	0.00201686552548763	0.0747982074100469	ha32	date of birth (cmc)
ha40	-1.96787410725386e-5	8.59879157346746e-5	0.819106251013609	4.5472301701599e-5	0.908037786837944	ha40	body mass index for respondent
ha41	-7.0304377358642e-6	7.53163079707687e-5	0.92567881157103	7.02538021257748e-6	0.966012387806943	ha41	rohrer's index for respondent
hmlidx	-0.90004956724098	0.603390097980258	0.137710782216002	0.0166183820160447	0.307753004250133	hmlidx	net number
hml4	0.00220240073999538	0.0060485433004433	0.716236786440581	7.48686614158944e-4	0.852453598585722	hml4	months ago obtained mosquito net
hmlb	-0.575643625600252	0.221546434186791	0.0102843420213035	0.0376525871493695	0.0336803934041724	hmlb	person who slept in mosquito net
v004	0.00124771422666877	8.62631439642005e-4	0.148896779565858	0.00139298703318347	0.326131978468444	v004	ultimate area unit
v005	3.9776308451227e-8	2.23659502695846e-7	0.858941937354317	2.73776381147783e-5	0.927957956187082	v005	sample weight
v006	0.0670494207505206	0.0886939730443725	0.450144323263111	4.12390173389787e-4	0.668326520763508	v006	month of interview
v008	0.0670494207504962	0.0886939730443957	0.450144323263394	4.12390173389787e-4	0.668326520763508	v008	date of interview (cmc)
v012	0.0191235629259007	0.00822917319549088	0.0206646026688936	0.00215295644025382	0.0641673713971589	v012	current age - respondent
v016	0.00465197890062431	0.0126303987211888	0.712844838732885	1.11932140059778e-4	0.851949670503617	v016	day of interview
v018	-0.06704942075052	0.0886939730443726	0.450144323263116	4.12390173389787e-4	0.668326520763508	v018	row of month of interview
v019	0.0670494207505197	0.0886939730443728	0.450144323263119	4.12390173389787e-4	0.668326520763508	v019	length of calendar
v021	0.00124771422666877	8.62631439642005e-4	0.148896779565858	0.00139298703318347	0.326131978468444	v021	primary sampling unit
v022	-3.57470419300699e-4	0.00174888102641846	0.838151908182754	3.0560348582509e-5	0.918899589326302	v022	sample stratum number
v027	-0.0382420367349241	0.231550052687941	0.868909422952204	2.03687360772475e-5	0.934760229497565	v027	number of visits
v028	-0.00145126474918348	5.03271954239687e-4	0.00415692871102799	0.00581886079632454	0.014339820125934	v028	interviewer identification
v029	0.0621900207673441	0.0310774116296604	0.0460964026956129	0.00269001173502714	0.130505034455821	v029	keyer identification
v030	0.0706748834361871	0.0217607106275093	0.00126748081826557	0.00794561149160322	0.00455756121236887	v030	field supervisor
v031	0.0675665953031886	0.0219851653714641	0.00227160465551395	0.00736429755314183	0.00806142627749463	v031	field editor
v104	-0.0118119531602477	0.00386690211033774	0.00241402073748308	0.0103059944482349	0.00855937378982251	v104	years lived in place of res.
v107	0.00948629303410583	0.0145945933456603	0.516133306292994	1.29811764331356e-4	0.719619127254503	v107	highest year of education
v133	0.012004019041075	0.0125968748876509	0.341234548968492	2.78834045668419e-4	0.567192799876637	v133	education in single years
v136	-0.151601056273626	0.0523968060331114	0.0040338274991791	0.0081574583432622	0.0139387728852041	v136	number of household members
v137	-0.0926616195672806	0.107893721285209	0.390985290705746	5.17738819703517e-4	0.619470999292729	v137	number of children 5 and under
v138	-0.0789733907638091	0.103919742968965	0.44776309837132	3.60373806958636e-4	0.668200316031047	v138	number of eligible women in hh
v152	-0.0131783543399203	0.00822619975968604	0.109995825457145	0.0018377125965171	0.26129620577983	v152	age of household head
bord_01	-0.0805059957711683	0.0546594836143641	0.141649448321519	0.00319784605397377	0.314318252764849	bord	NA
bord_02	-0.0719597476295377	0.0717942088133401	0.316894374272854	0.00209810880401984	0.544636359967076	bord	NA
bord_03	-0.00918352301087359	0.0813074206379104	0.910143835210456	2.91555955928002e-5	0.957625512563894	bord	NA
bord_04	-0.0320093623582023	0.111339908502441	0.773957599943835	3.02397355169681e-4	0.883944004417561	bord	NA
bord_05	0.0891674908163321	0.133086447501839	0.50355303148846	0.00192992073927634	0.707893392092473	bord	NA
b1_01	0.0256403167288275	0.0317431977939096	0.419765159171364	6.54117105284513e-4	0.645558339732953	b1	NA
b1_02	-0.0629572792703001	0.0442305753559193	0.155522129102809	0.00343179912323477	0.337738354991921	b1	NA
b1_03	-0.0209762121198148	0.0454637260305103	0.644842946599608	3.68250227659406e-4	0.811383875434961	b1	NA
b1_04	0.0377385445770205	0.0605948478214407	0.533944748020421	0.00115280964765718	0.735143934922337	b1	NA
b1_05	0.137605966919707	0.0825508430095667	0.0969333608331957	0.0125604559523331	0.237609213017112	b1	NA
b2_01	-0.0267293241202633	0.0190752954419193	0.161987962384328	0.0012993215599848	0.347336294080922	b2	NA
b2_02	0.0120596336056749	0.0216166308250754	0.577281406498059	2.9879773615582e-4	0.763697623877145	b2	NA
b2_03	0.0035973361165204	0.0232957167790354	0.877377400203486	2.65066897965349e-5	0.937433917762655	b2	NA
b2_04	-0.0107286145254194	0.0290821423566523	0.712488095217245	2.30835378923655e-4	0.851949670503617	b2	NA
b2_05	0.00898038425100892	0.0382270766234045	0.814484784684332	1.29338054305261e-4	0.905250866523514	b2	NA
b3_01	-0.00215110338507412	0.0016149587094604	0.183695692273184	0.00119792503359417	0.381219566267044	b3	NA
b3_02	8.21617689955428e-4	0.00177350040044979	0.643457976829735	1.99896161632851e-4	0.81085130279576	b3	NA
b3_03	2.4268607605267e-4	0.00194041649999633	0.90054890702286	1.72110330485253e-5	0.951955435187113	b3	NA
b3_04	-7.88604056158659e-4	0.00242804862498323	0.745593972987468	1.79258601223031e-4	0.871037364922111	b3	NA
b3_05	0.00116399467194244	0.00323409830837059	0.719252668011994	3.08921550853714e-4	0.853020478127497	b3	NA
b8_01	0.0333327074928709	0.0206750495999548	0.107790578173299	0.00193740333929482	0.258621210528869	b8	NA
b8_02	-0.00719407692588617	0.0227837575864373	0.752385969588747	9.11269803561821e-5	0.872479101908465	b8	NA
b8_03	0.0195774186494833	0.0245196561860373	0.425243939779064	6.92392941793796e-4	0.648193907054062	b8	NA
b8_04	0.00736265327444654	0.0305044781945063	0.809469263466552	1.05651391645423e-4	0.903005963680923	b8	NA
b8_05	-0.0080771243829448	0.0420354759345337	0.847815703873948	8.02638250746446e-5	0.922681082174002	b8	NA
b11_01	-0.0116031112548481	0.00710700215484985	0.103456327970407	0.00535329503398574	0.250611106577058	b11	NA
b11_02	0.010368657668137	0.00557790935529184	0.0639857343774261	0.00382919097335643	0.171724559850879	b11	NA
b11_03	-0.00508812701725302	0.00971179554478637	0.600772681086615	5.28308088228346e-4	0.779473854377984	b11	NA
b11_04	0.0118966065512475	0.00916907677767408	0.195809947545565	0.00239113879830433	0.397870187681113	b11	NA
b12_02	-0.0115984007978281	0.00720493993255734	0.108362135179849	0.00540315333019004	0.259229206531242	b12	NA
b12_03	0.0100762436714894	0.00547894117065221	0.0668466338239601	0.00369890158321906	0.177879285564215	b12	NA
b12_04	-0.00637774256121085	0.00991161272862186	0.520474814011495	8.0592423106729e-4	0.72429648211232	b12	NA
b12_05	0.014339505984035	0.00786226750519479	0.0695149792659522	0.0036819916134897	0.183413816281652	b12	NA
v201	0.0462247422719612	0.0326597934084568	0.157796267044185	0.00118472775848655	0.340181768486657	v201	total children ever born
v202	-0.281327738959623	0.0793278549621629	4.39868320817066e-4	0.00601754373291663	0.00162911230818975	v202	sons at home
v203	0.0415852293985556	0.0863893374270676	0.630533623595303	1.48479921964539e-4	0.801245783695341	v203	daughters at home
v204	0.136091799151376	0.117970413109803	0.249393035608599	7.5300982079074e-4	0.465478767865462	v204	sons elsewhere
v205	0.355892533664436	0.126823184180889	0.00527358357428239	0.00682805416583443	0.0179337057442625	v205	daughters elsewhere
v206	0.533303969916594	0.144083976047218	2.46523792118217e-4	0.00838756021734355	9.21410944118914e-4	v206	sons who have died
v207	0.421923857990093	0.175545493597668	0.0167223423065688	0.00361731199373094	0.0531410472363193	v207	daughters who have died
v208	0.11081337723909	0.0913117218240108	0.22567285494898	6.79527808168712e-4	0.438640844972397	v208	births in last five years
v209	-0.159356856949015	0.252222204721708	0.527894087395483	2.42783616212106e-4	0.730020540410454	v209	births in past year
v210	-13.9664860959235	0.261406690333281	1.0754e-177	0.00224089764946156	2.43398866666667e-175	v210	births in month of interview
v211	0.00114156941548933	0.00101085792403787	0.259509784826695	0.00112361102036684	0.47652810634896	v211	date of first birth (cmc)
v212	-0.0532416854887249	0.03177006100646	0.0946249700988189	0.00258808912940245	0.236130015760593	v212	age of respondent at 1st birth
v215	0.00270240766675879	0.0012423550632244	0.0302649547155827	0.00476968976190473	0.0906284684394929	v215	time since last menstrual perd
v218	0.00815892921298029	0.0365805364730659	0.823625357379552	2.66723868501684e-5	0.911064269878983	v218	number of living children
v219	0.0116681032174106	0.035337944196827	0.741443127748537	5.44850613551917e-5	0.868653400532424	v219	living children + current preg
v222	0.00220295770797413	0.00161116889786907	0.172371433210721	0.00125988362873253	0.364044177760745	v222	last birth to interview
v224	0.0462247422719612	0.0326597934084568	0.157796267044185	0.00118472775848655	0.340181768486657	v224	entries in birth history
v226	-0.00194650781745399	8.13869443368194e-4	0.0172732813054177	0.00120175782990517	0.0545937533268206	v226	time since last period (comp)
v238	-0.151354142213415	0.15291275986418	0.322904917928229	5.529560845563e-4	0.55180271012017	v238	births in last three years
v310	-0.0206126845545846	0.0242734377592623	0.396430504787646	7.38672573220023e-4	0.622612905360397	v310	living children at first use
v315	0.0808999470478526	0.0621408937786663	0.194180327179369	0.00591471702847757	0.395552168272421	v315	month of start of use of method
v316	0.108137042198156	0.0462939995884167	0.0203051840820971	0.00782942549898491	0.0631958135603236	v316	year of start of use of method
v317	0.0103130900691748	0.00398654468881577	0.0102597381911972	0.00943808475849717	0.0336268490675281	v317	date of start of use of method (cmc)
m4_1	-0.00437686061742823	0.00891925116586875	0.624056223537198	7.52564410208656e-4	0.796742417640409	m4	NA
m4_2	-0.0105263441602746	0.00938867777041642	0.26343599271579	0.00201077968207919	0.480725188036722	m4	NA
m5_1	0.00341884521598908	0.00703947159252498	0.627512752224371	2.73306386657457e-4	0.798902172675652	m5	NA
m5_2	-0.00902833213813659	0.00886783174751738	0.309734103699749	0.00149976002731911	0.537498134283317	m5	NA
m6_1	-0.00650847771444448	0.00324633046384988	0.0457621590083589	0.0052656896396005	0.130062748754694	m6	NA
m6_2	0.00749389669159461	0.00697952876903601	0.284145689656454	0.00445494516306411	0.506238545598898	m6	NA
m7_1	0.00591619356654635	0.011423459896049	0.60486291220151	4.39367449081463e-4	0.780892158580536	m7	NA
m7_2	0.0172434236624739	0.00774047799093316	0.0269226945409216	0.0144226137365857	0.0815487416800852	m7	NA
m8_1	-0.0054170061490297	0.00421470959691135	0.199567888831405	0.00267976691751282	0.403093494843403	m8	NA
m8_2	-0.0586745808345722	0.0592521015771115	0.323138259427156	0.0052812914436966	0.55180271012017	m8	NA
m9_1	0.0174016068086354	0.00759191229973633	0.0225036594271875	0.00599456751698313	0.0691923837783863	m9	NA
m9_2	-0.0500896319805116	0.0508017769169562	0.325225121575949	0.00508141968187326	0.553286400554551	m9	NA
m13_1	-0.213787622710556	0.0879701636745924	0.0156302001184405	0.00865709656027414	0.0498258492038549	m13	NA
m14_1	-0.00759142400456545	0.0138865759843633	0.584962656382406	1.34265796191468e-4	0.767516219678558	m14	NA
m19_1	-2.10423848550895e-5	3.91353497943037e-5	0.591147118292232	4.18826325057187e-4	0.772801890722434	m19	NA
m19_2	-5.39538921335594e-5	7.05247835236998e-5	0.445063505451927	0.00223897151840013	0.667391258192743	m19	NA
m34_1	-0.00232244478460172	0.0021408631491579	0.278842917664594	0.00217195670460302	0.498904719615967	m34	NA
m35_1	0.0352527164387456	0.014637632008017	0.0167516921007759	0.00909464961936313	0.0531928243324716	m35	NA
m36_1	0.0363897767157776	0.0130656106840852	0.005761451786074	0.0116551691047559	0.0194951449970643	m36	NA
m37a_1	0.0141342603853862	0.112419171339559	0.900034798160732	3.21140002746967e-5	0.951658906749759	m37a	NA
m37c_1	0.00879304773919072	0.188312321563068	0.962789064028921	2.74703997726888e-6	0.978702321334468	m37c	NA
m37f_1	-13.8387325526942	0.522929069880086	1.1611e-79	0.00630991061475661	1.60349877966102e-78	m37f	NA
m37h_1	-0.12374809459486	0.158662898826243	0.436069111576916	0.00175354300222186	0.659445271182018	m37h	NA
m37l_1	-0.0430995748090102	0.113329571790331	0.703996062433886	2.03408856983889e-4	0.848095465485578	m37l	NA
m37m_1	-0.536872414574647	0.356503536917689	0.133163931086873	0.00446494259815278	0.300143037756476	m37m	NA
m37n_1	-0.132508343958658	0.208461162968229	0.525500703215135	0.00102618199768223	0.728331442384971	m37n	NA
m37o_1	-0.352851571969671	0.293373522753473	0.230048616334598	0.00220946058372917	0.443968765015231	m37o	NA
m37p_1	-0.391486418005447	0.265042013754951	0.140730061137355	0.00837765035076388	0.312784653067967	m37p	NA
m37q_1	-0.0733813605780561	0.12054063636634	0.543149472748489	6.65080710552379e-4	0.741800520274001	m37q	NA
m37u_1	0.159573288864424	0.138271667041649	0.249420753620595	0.00215031550856137	0.465478767865462	m37u	NA
m37v_1	-0.218952517737975	0.302874966368604	0.470309448546148	9.96376538135113e-4	0.679688078530332	m37v	NA
m37w_1	0.0249680882470175	0.190636342007163	0.895887067021293	3.11793594021115e-5	0.949491131905501	m37w	NA
m37x_1	-0.0398825120802048	0.244372894779917	0.870470717787224	3.9035977418389e-5	0.935205090787223	m37x	NA
m39_1	-0.0749722026191545	0.0905255351291655	0.40816782165919	0.0010577163923593	0.63381303085908	m39	NA
m46_1	0.0020115341139074	0.00184042384233025	0.275645936510143	0.00315391114867147	0.495141774842294	m46	NA
v417	0.11081337723909	0.0913117218240108	0.22567285494898	6.79527808168712e-4	0.438640844972397	v417	entries in maternity table
v418	0.11081337723909	0.0913117218240108	0.22567285494898	6.79527808168712e-4	0.438640844972397	v418	entries in health table
v419	0.11081337723909	0.0913117218240108	0.22567285494898	6.79527808168712e-4	0.438640844972397	v419	entries in height/weight table
v437	2.50987194029031e-5	5.93608320722659e-5	0.672671097543445	1.10615832135674e-4	0.82908502689125	v437	respondent's weight (kilos-1d)
v438	2.74013793197914e-5	6.40510480787389e-5	0.669037778317867	1.08719592165407e-4	0.825957548141512	v438	respondent's height (cms-1d)
v439	6.08762634671492e-5	3.07672450532118e-5	0.048589719494537	0.00237343186143646	0.136614573651307	v439	ht/a percentile (resp.)
v440	1.75922640450796e-5	5.2807017677535e-5	0.739212371724905	6.59899991319879e-5	0.867047738769049	v440	ht/a standard deviations (resp
v441	1.66393013077853e-6	6.0770006518056e-6	0.784382684591426	4.66232181471904e-5	0.888648184801103	v441	ht/a percent ref. median (resp
v442	1.81415187621584e-7	6.81942985189529e-6	0.978790739853264	5.2166699915368e-7	0.987272462035701	v442	wt/ht percent ref. median (dhs
v443	2.65322321501522e-7	6.88570669163544e-6	0.969283705173797	1.0920825813665e-6	0.980839993760072	v443	wt/ht percent ref. median (fog
v444	-1.67434162939402e-7	7.22609888593513e-6	0.981526358382275	4.18715341066189e-7	0.988668428396136	v444	wt/ht percent ref. median (who
v444a	6.34094467642112e-6	5.93382973665192e-5	0.914956314256891	7.99553030428335e-6	0.959467702518037	v444a	wt/ht std deviations(resp) dhs
v445	-1.61441798429313e-5	8.58829870179295e-5	0.850994684483986	3.0468800396477e-5	0.923535520668023	v445	body mass index for respondent
v446	-4.35831384330315e-6	7.54692398063662e-5	0.953978810029134	2.68117164559101e-6	0.976478960393628	v446	rohrer's index for respondent
v447a	0.0191909733745781	0.00822478269642123	0.0201584004255355	0.00217092678713648	0.0629312822479936	v447a	women's age in years from household report
v464	-0.00189636543157178	0.00969701977230912	0.854485745143479	-1.2721e-10	0.925068175097166	v464	number of cigarettes in last 24 hours
v469a	0.0162241430814639	0.112064763104214	0.884989665353398	4.20614993188462e-5	0.942193914650609	v469a	times gave child plain water
v469c	0.00998526893391944	0.188464298443681	0.957782128181851	3.50586991337831e-6	0.977861832799989	v469c	times gave child fruit juice
v469f	-13.8301904817689	0.523007196764445	1.0509e-79	0.00620650008497992	1.45624714285714e-78	v469f	times gave child commercially produced baby formula
v469h	-0.122835228047718	0.158958985719627	0.44030749006598	0.00171061964005026	0.664375079455112	v469h	times given tinned, powdered or fresh animal milk
v469l	-0.0449511653471297	0.113996278916949	0.693629684575777	2.18381274611712e-4	0.84159350161747	v469l	times gave child other liquid
v469m	-0.536024822302255	0.357354427852923	0.134696081676158	0.00439950502349973	0.302722081543535	v469m	times given pumpkin, carrots, red/yel yams, red sweet pot.
v469n	-0.134909972841635	0.210011909665956	0.521119295694416	0.00104831909194658	0.724587034354625	v469n	times given any green leafy vegetables
v469o	-0.345362213034467	0.291949072101437	0.237783247020119	0.00210627315785483	0.452043373009783	v469o	times given mango, papaya or other vit a rich fruits
v469p	-0.395785756515046	0.265498054799042	0.13710464382952	0.00849430655752237	0.306826361887228	v469p	times given other solid, semi-solid foods
v469q	-0.0741592061572352	0.121267493649042	0.541318631209036	6.70165365101449e-4	0.73954798911657	v469q	times given food made from local grain
v469u	0.16042675920311	0.138769799415887	0.248596782067375	0.00214760709324713	0.464579490891048	v469u	times gave child other fruits/vegetables
v469v	-0.221268554466087	0.304937695620151	0.468649629119858	0.00100305491635022	0.679339145639671	v469v	times gave child meat, poultry, fish, shellfish, eggs
v469w	0.0211845521130934	0.19316791966364	0.91274662507824	2.20674749523697e-5	0.959361605550948	v469w	times gave child legumes (lentils, beans, peanuts)
v469x	-0.036352133519672	0.24210334666497	0.880748201056976	3.23067524347076e-5	0.940049298167702	v469x	times gave child cheese/yogurt
h2d_1	-0.05833396513318	0.0289016366674044	0.0447351829695263	0.0150116381037384	0.127716282703469	h2d	NA
h2m_1	0.106564735869041	0.0581844872242117	0.0683426894684413	0.00882580762791774	0.181268305269811	h2m	NA
h2y_1	-0.02548383439257	0.147988169680161	0.863432959497271	6.78623619013718e-5	0.930835109021403	h2y	NA
h3d_1	-0.0076695887899894	0.0246764528813282	0.756238450671454	3.35305168612465e-4	0.874514745397532	h3d	NA
h3m_1	0.083552698726114	0.0657103821748101	0.204864845906503	0.00522902109868117	0.410115116539805	h3m	NA
h3y_1	0.0432775771110862	0.173617157436856	0.803381253512029	1.77879415750426e-4	0.898182005161363	h3y	NA
h4d_1	-0.00591483180914721	0.0205126346284416	0.773347370026309	2.1493287493779e-4	0.883944004417561	h4d	NA
h4m_1	-0.0257425102367656	0.072129861190392	0.721512283395916	5.18732729362759e-4	0.854737145261693	h4m	NA
h4y_1	0.17962065264135	0.191448136671757	0.349150488897518	0.00307284377214589	0.575653213989676	h4y	NA
h5d_1	-0.00119972745337962	0.0287277536318999	0.966727393405085	7.35630129977682e-6	0.980444959106875	h5d	NA
h5m_1	0.030529764351862	0.0771805640169333	0.692821591404627	7.43543652903189e-4	0.841548945552311	h5m	NA
h5y_1	0.13304551277851	0.197518162489766	0.501301258942071	0.00164602323755825	0.70594584477359	h5y	NA
h6d_1	0.00243280647236894	0.0260307663146747	0.925628539995351	3.23913759151528e-5	0.966012387806943	h6d	NA
h6m_1	-0.0730533490470211	0.0696189900354946	0.295237775477599	0.00429296088132136	0.520016730348352	h6m	NA
h6y_1	0.259348672053509	0.208592315489991	0.215139870997739	0.00639974048795278	0.424445440409099	h6y	NA
h7d_1	-0.0411438263180011	0.0375794099365001	0.274912284177017	0.00675641933397397	0.494477989287933	h7d	NA
h7m_1	-0.00948847064897125	0.0860763427988308	0.912336082748034	6.66477890193251e-5	0.95926531982460606	h7m	NA
h7y_1	0.0664208386097279	0.191269247169368	0.728762163357408	4.10906926976318e-4	0.860074465097938	h7y	NA
h0d_1	-0.064138453399512907	0.0300415622323795	0.0339371824564918	0.0187861762813794	0.10055278642018	h0d	NA
h0m_1	0.142604440606468	0.0600725167284535	0.0185172423028216	0.0156022649437637	0.0583443504576142	h0m	NA
h0y_1	0.0250580062687433	0.160336739399712	0.875961776891172	6.91583966667686e-5	0.936412563383531	h0y	NA
hw1_1	0.0166329380489658	0.0087141760743516	0.0571626716765227	0.00527200127401728	0.156480922714168	hw1	NA
hw2_1	0.00176410213051433	6.56094838312616e-4	0.0075341087575506	0.00663868159950032	0.025221001707692	hw2	NA
hw3_1	5.06034923664032e-5	6.62374197065604e-5	0.445428535318179	6.76161321284674e-4	0.667391258192743	hw3	NA
hw4_1	6.61324861563256e-5	4.20868357687093e-5	0.117066216677007	0.00358076687481346	0.275521529024914	hw4	NA
hw5_1	3.87332791779295e-5	6.22045106467027e-5	0.533928556767199	4.9468827154775e-4	0.735143934922337	hw5	NA
hw6_1	3.87968896856237e-6	7.16640264300593e-6	0.588617672443712	3.87476411695231e-4	0.770822371435449	hw6	NA
hw7_1	2.25786448714009e-5	3.82862661923653e-5	0.555774965338468	4.21716590503163e-4	0.751236631980398	hw7	NA
hw8_1	3.35530217854732e-5	6.49585478934459e-5	0.605831486406704	3.59093510012398e-4	0.781804711948341	hw8	NA
hw9_1	3.71822907500847e-6	7.21011682580298e-6	0.606413050301438	3.58778474208066e-4	0.782307399280576	hw9	NA
hw10_1	-1.53729677697854e-5	4.24333334360056e-5	0.717371532570321	1.84107919002252e-4	0.853020478127497	hw10	NA
hw11_1	2.92443958449889e-5	6.75649197385696e-5	0.665418957020566	2.62988246168216e-4	0.823986878693552	hw11	NA
hw12_1	3.12593582675657e-6	7.57053324939171e-6	0.679942781845098	2.41861115075515e-4	0.833610259776386	hw12	NA
hw16_1	-0.0252281274275038	0.0089351888964376	0.00505334681843245	0.00689162380937614	0.0172278953458526	hw16	NA
hw17_1	0.00561002247802987	0.0186778842858	0.764093854330034	1.73531047999886e-4	0.878610884149184	hw17	NA
hw18_1	0.0361607144203409	0.125013907518602	0.772568453696806	1.31002337485531e-4	0.883874648689785	hw18	NA
v505	-0.00680178844661959	0.00771025528242831	0.378272885309364	7.71994060524417e-5	0.607922577810789	v505	number of other wives
v507	-0.001067094879937	0.0273985301167494	0.96895352409115	1.31550863913255e-6	0.980839993760072	v507	month of first marriage
v508	0.0191936734771588	0.0122926989768391	0.119287097271672	0.00216463889358443	0.279034479152417	v508	year of first marriage
