var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv003	0.239973146820457	0.0695395392392085	6.1919678507697e-4	0.00730279093520536	0.00176439599164644	hv003	respondent's line number
hv008	-0.206515915774764	0.16986905582811	0.224813449522527	0.00147743335381068	0.384884288530827	hv008	date of interview (cmc)
hv010	0.0598860532821874	0.0959228911650379	0.532782379427205	1.59887900015643e-4	0.687318704951671	hv010	number of eligible women in hh
hv011	0.159852334205498	0.0930309676553172	0.0865329590875323	0.00100526185454797	0.180511747123279	hv011	number of eligible men in hh
hv012	-0.00826981497584717	0.0373276673255184	0.824781692493434	3.26404375049494e-5	0.907095465282267	hv012	number of de jure members
hv013	-0.0085597320808285	0.0357784453016203	0.811041789585298	3.44782515210307e-5	0.89989668469562	hv013	number of de facto members
hv014	-0.387790752703864	0.216018591072927	0.0733923951277646	0.00384317636164444	0.158026760615776	hv014	number of children 5 and under
hv016	0.0446394762962318	0.0234751077289673	0.0579570678796158	0.00219851040454888	0.130194311222889	hv016	day of interview
hv017	-14.3561200021884	0.338886007996797	8.8487e-149	0.00138434009260757	3.099257175e-147	hv017	number of visits
hv018	-0.00757439063269584	0.00859061234532014	0.378473621245607	8.54318872876902e-4	0.550100303701358	hv018	interviewer identification
hv019	-0.0834804968718688	0.0679833402811265	0.220196851789245	0.00141164687773876	0.378677319177658	hv019	keyer identification
hv031	-0.00687594623091583	0.00821637140550071	0.403178988059786	7.3602637917336e-4	0.573455596214985	hv031	field editor
hv032	-5.20759735323504	0.510995072599673	8.3772e-22	2.93106932554021e-5	2.7209715301391e-21	hv032	office editor
hv035	-0.43339221318972	0.267261480213553	0.105688148917385	0.00385540963544984	0.213253619731046	hv035	number of eligible children for height & weight
hv041	0.050385234946151	0.0957904777254497	0.599188173141814	1.15176972366071e-4	0.74376488237302	hv041	total adults measured
hv220	0.00485054973829896	0.0113391656227543	0.669052620804728	7.21758646399229e-5	0.801346618037149	hv220	age of head of household
hml2	-2.17651952368439	0.92507193048188	0.0191230440624871	0.00432024797977193	0.0478417584491865	hml2	number of children under bednet previous night
hv271	3.59640427903858e-6	1.75526888421675e-6	0.0411319261186477	0.00486305191732106	0.0965796008249588	hv271	wealth index factor score
swanem	-2.28960400901791e-7	2.53215678219466e-7	0.36643606036468	5.36937209995814e-4	0.538319035900996	swanem	anemia weights for tested women in household
smanem	-1.01612195616762e-7	2.23433522554322e-7	0.649520890296951	1.59458634631848e-4	0.784239098511372	smanem	anemia weights for tested men in the household
hv107	-0.136265543180208	0.210686772867176	0.518634108589996	0.00149603785592256	0.678226247169805	hv107	highest year of education
hv108	0.0283410592315179	0.0192149016489389	0.141024041589014	3.80051751871724e-4	0.269665171427946	hv108	education in single years
hv124	0.0012947798805043	0.0224867230946525	0.954112570448902	7.4253430193405e-7	0.97333377029047	hv124	education in single years - current school year
hv128	0.00351662387256228	0.0250341877555772	0.888358182573408	4.22307168523872e-6	0.941919637072663	hv128	education in single years - previous school year
sh15b	-0.217026112970487	0.194161778584113	0.265210771153806	0.00347046352195357	0.430212609478752	sh15b	highest year of education
hml16	4.85214908149336e-4	0.0141158951487028	0.97259659855645	3.4610466137508e-7	0.983083907434687	hml16	corrected age from individual questionnaire
sh57	-0.00249010140570221	0.0102549401861988	0.80839268678154	-5.4001e-12	0.89838034440582	sh57	line number of parent/caretaker
ha0	-0.042612743800453	0.0573898460154636	0.458218626382963	3.11541692128992e-4	0.628350044596279	ha0	index to household schedule
ha1	5.04228217528224e-4	0.0141153897490448	0.971522217043889	3.73774329265331e-7	0.98250911410863	ha1	women's age in years
ha2	-3.77562568251323e-4	3.12282113081734e-4	0.227371276203826	3.44717574587872e-4	0.387684167904536	ha2	respondent's weight (kilos-1d)
ha3	-5.7655723504603e-4	9.48544670567835e-4	0.543648090475885	3.55281517001038e-4	0.696293761664422	ha3	respondent's height (cms-1d)
ha4	-5.9484632324177e-5	6.64522348423824e-5	0.371254123818125	4.16362212326549e-4	0.542705181603029	ha4	ht/a percentile (resp.)
ha5	-5.69585028767551e-4	0.00116400667146173	0.624879386896236	4.13257498371289e-4	0.76492465544013	ha5	ht/a standard deviations (resp
ha6	-1.19305461835951e-4	4.34470805602319e-4	0.783767882542088	4.02112553830936e-4	0.881031401530996	ha6	ht/a percent ref. median (resp
ha11	-6.26486866051589e-4	0.00149282307891407	0.674958312386848	4.31751127576097e-4	0.804866645774354	ha11	wt/ht std deviations(resp) dhs
ha12	-4.81831699745444e-5	7.55366306265593e-5	0.523923505837929	4.17188309110861e-4	0.682171776653289	ha12	wt/ht percent ref. median (dhs
ha12a	-3.67807354650813e-5	3.66888460810638e-5	0.316715249369153	3.65461983500848e-4	0.483880113812632	ha12a	wt/ht percent ref. median (fog
ha12b	-3.25821805890482e-5	3.25005804918102e-5	0.316712275553122	3.40803255554634e-4	0.483880113812632	ha12b	wt/ht percent ref. median (who
ha32	-1.08356050298444e-4	0.00116572253932069	0.925989070548491	2.48891090182113e-6	0.958604405904213	ha32	date of birth (cmc)
ha40	-1.61765550907245e-4	1.65959341731686e-4	0.330292259381432	1.76635558795435e-4	0.49846260904135	ha40	body mass index for respondent
ha41	-2.04798831416313e-4	1.81131439817747e-4	0.258884246856306	2.24033772311838e-4	0.423216837626237	ha41	rohrer's index for respondent
ha53	-0.0310439049906107	0.0073088956861317	2.70104839539071e-5	0.00562794860838334	7.91667113377068e-5	ha53	hemoglobin level (g/dl - 1 decimal)
ha56	-0.0310439049906107	0.0073088956861317	2.70104839539071e-5	0.00562794860838334	7.91667113377068e-5	ha56	hemoglobin level adjusted by altitud (g/dl - 1 decimal)
hmlidx	-2.38670966470593	1.04593463709178	0.0236160136390284	0.0143068006530294	0.0584903390246531	hmlidx	net number
hml4	-0.00525823682320296	0.0117289148669913	0.654442837516517	5.96299464412309e-4	0.788756472734246	hml4	months ago obtained mosquito net
hml7	-0.198427297569601	0.0839140620915908	0.0192465003006278	0.0110674847885778	0.048121975469089	hml7	brand of bednet
hmlb	-0.924496445404974	0.562294199381675	0.102015068042727	0.00891363026740943	0.207335266433067	hmlb	person who slept under mosquito net
v004	0.00161755443871298	0.00205097264547439	0.430775245399343	5.31467924826168e-4	0.602913205598881	v004	ultimate area unit
v005	-2.78086438701039e-7	2.43043494294271e-7	0.253242041270704	7.8898041700648e-4	0.417322446346693	v005	sample weight
v006	-0.202651287796818	0.170401994012437	0.235055861126874	0.0014401968485932	0.395809208460042	v006	month of interview
v008	-0.202651287796852	0.170401994012421	0.235055861126751	0.00144019684859331	0.395809208460042	v008	date of interview (cmc)
v012	4.40568422871355e-4	0.0141346775543293	0.97515028228095	2.88039994744693e-7	0.984519970316318	v012	current age - respondent
v016	0.0393829158207921	0.0238293270168335	0.0991869260323474	0.00176127594034103	0.202272977382267	v016	day of interview
v018	0.202651287796818	0.170401994012438	0.235055861126875	0.00144019684859342	0.395809208460042	v018	row of month of interview
v019	-0.202651287796818	0.170401994012439	0.235055861126877	0.00144019684859342	0.395809208460042	v019	length of calendar
v021	0.00161755443871298	0.00205097264547439	0.430775245399343	5.31467924826168e-4	0.602913205598881	v021	primary sampling unit
v027	-0.213229274078286	0.586459913232499	0.716361350921921	4.68818555244832e-5	0.832190922588401	v027	number of visits
v028	-0.00574967466040894	0.00884665575604174	0.516118544940856	5.02725369385559e-4	0.67704314743646	v028	interviewer identification
v029	-0.0841941198403377	0.0680837703638984	0.216962808989926	0.00144642844125353	0.375397228707721	v029	keyer identification
v030	-0.00569969392362789	0.00846140523062174	0.50095374282718	5.08398364851503e-4	0.665037454549159	v030	field supervisor
v031	-0.00557046805860298	0.00842640219610004	0.508951782101101	4.87501986723204e-4	0.672636220758616	v031	field editor
v032	-11.429012220381	1.0171070835338	1.3319e-25	6.88972416268419e-5	4.51085874294924e-25	v032	office editor
v107	-0.0715970561844988	0.221355486812683	0.746739753594652	3.72046387943081e-4	0.854637420999978	v107	highest year of education
v133	0.0453378782040897	0.0501302393194689	0.36633504551735	4.26232151053529e-4	0.538319035900996	v133	education in single years
v136	-0.00838938379335063	0.0360864948442478	0.816286028514249	3.43995350849946e-5	0.902675522928019	v136	number of household members
v137	-0.387761853848208	0.216473832252543	0.0740182919323717	0.00386820219611639	0.159211300405199	v137	number of children 5 and under
v138	0.0602898414337496	0.0955652208409582	0.528487128339334	1.64005841100545e-4	0.685102793364759	v138	number of eligible women in hh
v152	0.00509098113475473	0.0113700084463597	0.654575916463728	7.98026731235746e-5	0.788756472734246	v152	age of household head
bord_01	-0.13419984630575	0.0790516701849652	0.0903935815549552	0.00181711688009178	0.186970582320609	bord	NA
bord_02	-0.144322038629997	0.0870191583138668	0.0980487378382073	0.00161965300815325	0.200632349140207	bord	NA
bord_03	-0.224729678760759	0.137302463988894	0.102554336926474	0.00289389259331596	0.208129347224515	bord	NA
bord_04	-0.241838770483408	0.133522421114105	0.0709836703584084	0.00225402971633848	0.154183135150589	bord	NA
bord_05	-0.369709798743508	0.199244847661838	0.0644421125748097	0.00342532017546082	0.142702950027358	bord	NA
bord_06	-0.558560616297415	0.396158101771206	0.159616924826888	0.00448030455218884	0.297899615918033	bord	NA
bord_07	-0.407830175355359	0.54924309933095	0.458503933104018	0.00131418397793914	0.628352970822813	bord	NA
b1_01	0.0650083442951152	0.0814883309518568	0.425503878730987	6.89797795470404e-4	0.597126144342684	b1	NA
b1_02	-0.084377176701529	0.11133613814863	0.449009667020309	9.48592485375044e-4	0.620581266190845	b1	NA
b1_03	0.172909485395423	0.102842933171595	0.0935701731887369	0.00412401010358765	0.192971264922601	b1	NA
b1_04	0.0981635749439147	0.0733013965026214	0.181402262031816	0.0011624528575167	0.328148455322087	b1	NA
b1_05	0.0716682680921811	0.113055614560611	0.526588435777678	5.88941351093331e-4	0.683430813595796	b1	NA
b1_06	0.104066979372996	0.0812653857342082	0.201353351747835	0.00119252151052751	0.354837793457505	b1	NA
b1_07	-0.286204895935661	0.101158179534297	0.00506676662060763	0.00403015598623435	0.0137391097460735	b1	NA
b2_01	-0.0871856059514731	0.0232632941892561	2.05976025632948e-4	0.00280122903471736	5.95813651572801e-4	b2	NA
b2_02	-0.0834353887340179	0.0324195604468939	0.0104466075403151	0.00270574246895072	0.0274934824620816	b2	NA
b2_03	-0.0775045196200118	0.0406340551876726	0.0572649697155219	0.00224631924160346	0.128846181859924	b2	NA
b2_04	-0.0856360568662916	0.0397465403546991	0.0318946439038307	0.0022915985786518	0.076953609832262	b2	NA
b2_05	-0.0698216118452347	0.0481633838016558	0.14813258313097	0.00131586209188694	0.281211041960012	b2	NA
b2_06	-0.0683638465240354	0.0528997157552786	0.197261440338553	0.00120119779126782	0.349679390022327	b2	NA
b2_07	0.0807564754419012	0.117495428509283	0.492558563148716	6.8757427122712e-4	0.656172310907782	b2	NA
b3_01	-0.00709405885731	0.00210110314640818	8.09949622174526e-4	0.00264515234947493	0.00229394761590265	b3	NA
b3_02	-0.00711252949893707	0.00267995813859692	0.00829273909131202	0.00286554793446281	0.0220318472824175	b3	NA
b3_03	-0.00602216568562813	0.00336361048545862	0.0742295080203817	0.00192724197457317	0.159502363092875	b3	NA
b3_04	-0.00688330323808811	0.00326901529228028	0.0359660522780881	0.00212205999338655	0.085549132838033	b3	NA
b3_05	-0.0056622616472054	0.00414026441801012	0.17240034494016	0.00123023923747401	0.315042891210214	b3	NA
b3_06	-0.00538856528653688	0.00457762219694018	0.240089480980744	0.0010708220205512	0.401390647797163	b3	NA
b3_07	0.00567066469081271	0.00944775137060504	0.548940090040027	5.00101154205179e-4	0.701275136303414	b3	NA
b8_01	0.104528299832987	0.0260979855376582	7.4579360434014e-5	0.00349906023686619	2.17981260016802e-4	b8	NA
b8_02	0.109782820394838	0.0462453700886017	0.0181228698635438	0.00433691009283743	0.0454206452215114	b8	NA
b8_03	0.0765336681643115	0.0435685148465245	0.0798709674239987	0.00226905792253618	0.169423187428864	b8	NA
b8_04	0.0869492296749024	0.035106532353705	0.013771026413635	0.00292144802827277	0.0355963247333997	b8	NA
b8_05	0.053847287213457	0.0572599849662699	0.347811609027025	8.38210797300065e-4	0.51839028704883106	b8	NA
b8_06	0.080014423541062	0.0626769329527326	0.202926893033005	8.95698031991743e-4	0.356862649128753	b8	NA
b11_01	0.0140454337240812	0.00665446203388384	0.0354596970443018	0.00166274658742827	0.0845360786597847	b11	NA
b11_02	-0.00197317554922304	0.0155970562839944	0.899399072846563	1.38191135798937e-5	0.947643847171667	b11	NA
b11_03	0.0268127707261847	0.012743527688631	0.0361054268859742	0.00421419542230039	0.0858320753403561	b11	NA
b11_04	-0.0507192725242432	0.0264303354382166	0.0558817943914904	0.00372763345080729	0.126026755093972	b11	NA
b11_05	0.011966633805817301	0.0401665809847407	0.765971452374191	3.21200043013836e-4	0.867760826752614	b11	NA
b11_06	0.00671044058560429	0.00518106505326939	0.196521779190878	4.36500996775502e-5	0.348809559940566	b11	NA
b12_02	0.013875499586429	0.00664197730415045	0.0373740549650672	0.00167180264682143	0.0885474368760865	b12	NA
b12_03	-0.00211923327111599	0.0157541455662161	0.893067085143748	1.57700363925262e-5	0.945108012255318	b12	NA
b12_04	0.0264068286013021	0.0128476194476998	0.0406005973509967	0.00406484429488929	0.0954386524978966	b12	NA
b12_05	-0.0516496109153138	0.0269162654025154	0.0558919513431273	0.00376459548034591	0.126026755093972	b12	NA
b12_06	0.0136592671410174	0.0374383098345896	0.715488576757638	4.40496552758352e-4	0.832190922588401	b12	NA
b12_07	0.00651326122428494	0.0051191319776959	0.204505561840608	4.17008076979419e-5	0.35858860092452	b12	NA
v201	-0.074339705397668	0.0589979553891366	0.208401212242062	7.19097815439107e-4	0.363901244309675	v201	total children ever born
v202	-0.380233850241633	0.168394446406716	0.0244924667687723	0.00243189637999253	0.0604118766602993	v202	sons at home
v203	0.0770679898812207	0.187228782322683	0.680838356183253	1.09963220244924e-4	0.80888227279297	v203	daughters at home
v204	-0.245684971037274	0.278962154761232	0.379011292010219	3.15636643627215e-4	0.550101097157782	v204	sons elsewhere
v205	-0.208426776613731	0.241031754309129	0.387714560880317	2.97885840793044e-4	0.558060637282213	v205	daughters elsewhere
v206	-0.0424569503758857	0.200036306578928	0.832024705759421	1.52182391576217e-5	0.908863644469543	v206	sons who have died
v207	-0.177762363141489	0.276790726013693	0.521099569421786	1.76435842053957e-4	0.680391888872248	v207	daughters who have died
v208	-0.47059946351672	0.260323503666608	0.0714081039911156	0.00207103134343645	0.154625585303791	v208	births in last five years
v209	-1.65036367099416	0.747983105182741	0.0279310014884759	0.00292741436300048	0.0682126666217688	v209	births in past year
v210	-12.4553159883677	0.380720645252503	2.2724e-114	2.0428473287637e-4	3.57711505617978e-113	v210	births in month of interview
v211	-3.73261642975373e-4	0.00171684554160565	0.828003892421602	2.32214375339712e-5	0.908863644469543	v211	date of first birth (cmc)
v212	-0.111801712473492	0.0397836845368662	0.00520524357115133	0.00144683756434238	0.0140964167071837	v212	age of respondent at 1st birth
v215	-5.97438703533168e-4	8.48702541411081e-4	0.481890157496338	1.94695834218162e-4	0.647938025464166	v215	time since last menstrual perd
v218	-0.103760776275874	0.0772698008051225	0.180097709155365	8.59058205332719e-4	0.326271841198275	v218	number of living children
v219	-0.0807952774996462	0.0728678483116858	0.268196326203849	5.37079285945152e-4	0.432717527460567	v219	living children + current preg
v222	0.00708365394638117	0.00208006063981967	7.30504902140027e-4	0.00261257041104046	0.00207173556254692	v222	last birth to interview
v224	-0.074339705397668	0.0589979553891366	0.208401212242062	7.19097815439107e-4	0.363901244309675	v224	entries in birth history
v226	-0.00146246241544748	0.00101747895395408	0.151427566921008	0.00076441070123312005	0.285788084314772	v226	time since last period (comp)
v238	-0.782976463961417	0.414889722437774	0.0598693845653654	0.00244154711431921	0.133633044783978	v238	births in last three years
v310	-0.403042034313045	0.218513715447128	0.0662521400905949	0.00750698629763591	0.145942214256169	v310	living children at first use
m4_1	-0.0196445887976288	0.0413663211858798	0.635251237817262	9.15088018171195e-4	0.77322935202605	m4	NA
m4_2	-0.0118037441983733	0.0232807347550341	0.612578861876267	1.62697616858609e-4	0.754813531652287	m4	NA
m5_1	0.0184318980416652	0.0148844011481399	0.216382814477044	6.70074002728227e-4	0.374740235978841	m5	NA
m5_2	-0.0114380030232859	0.0230948733147506	0.620835415241686	1.49858065113917e-4	0.761254103215845	m5	NA
m6_1	-0.0158285840211521	0.00695408348061067	0.023412116821944	0.00369678122339567	0.0580537622434399	m6	NA
m6_2	-0.0132728693104484	0.00460129451672663	0.00425283025532586	2.65741596420455e-4	0.0115918583418512	m6	NA
m7_1	0.0195011085931869	0.0177453927665602	0.27251495545377	5.44516092711778e-4	0.438003960907149	m7	NA
m7_2	-0.0100067661721976	0.00571873520191047	0.0813472722944777	1.02257888620283e-4	0.172329932184319	m7	NA
m8_1	8.37547324189985e-4	0.00622624093637731	0.893066380548515	1.53582726757362e-5	0.945108012255318	m8	NA
m8_2	1.64875223523269e-4	0.0337047211160074	0.996100861260953	3.31958835975144e-8	0.9978350319092	m8	NA
m9_1	0.0345465621071526	0.00891233742626198	1.25759680085109e-4	0.00287469845795074	3.64781183849353e-4	m9	NA
m9_2	8.65120452268999e-4	0.0340753249404569	0.979765359118165	8.95753013541167e-7	0.98688062792392806	m9	NA
m13_1	0.279051933608805	0.144141135532947	0.0537132286691842	0.00293092071421197	0.122030648700855	m13	NA
m14_1	-0.0995948558528268	0.141482339755595	0.481919954193325	3.22289540406695e-4	0.647938025464166	m14	NA
m19_1	2.85535449864232e-5	8.56881775915723e-5	0.73915593255925	1.07686692525699e-4	0.848122409103611	m19	NA
m19_2	0.00255169008400694	8.67892413275544e-5	1.7786e-82	0.00389949066674866	1.49210694610778e-81	m19	NA
m34_1	-0.00898079106727049	0.00447371461639016	0.0454850164819184	0.00325109335998863	0.10583409107013	m34	NA
m35_1	0.0331001493863335	0.283296446385598	0.907062120023503	1.62731481090361e-5	0.950007996625662	m35	NA
m36_1	-0.0728926001640924	0.198237920181518	0.713342720370862	1.96224352794983e-4	0.831799864603917	m36	NA
m37a_1	-0.371839240080548	0.361592092783064	0.304502571203554	0.00198108520685292	0.471216607794012	m37a	NA
m37c_1	-14.1454220054788	0.460317948237953	4.9206e-103	7.32603047253533e-4	6.17351695522388e-102	m37c	NA
m37f_1	-14.2491693268711	0.421672919071415	2.7695e-114	7.17650628599187e-4	4.34336138059702e-113	m37f	NA
m37h_1	-15.0886450059741	0.39093673655709	1.5375e-130	0.0015779071468468	3.38330497382199e-129	m37h	NA
m37l_1	-0.556544127514664	0.664425568478504	0.402788560938049	4.10118964715989e-4	0.573094218558775	m37l	NA
m37m_1	-14.31797582607	0.408462829997104	1.0172e-118	8.15914010228069e-4	1.6898385770751e-117	m37m	NA
m37n_1	-0.689312277077675	0.618371316764941	0.265708966055499	9.13629354260537e-4	0.430522276149292	m37n	NA
m37o_1	-15.3052295856502	0.407946805899366	3.8868e-127	0.00112245286906731	7.89189391304348e-126	m37o	NA
m37q_1	0.0808287272622525	0.289661345654486	0.780368293325334	8.03422632688067e-5	0.879562332219463	m37q	NA
m37r_1	-13.8395430569687	0.432487275111455	7.8109e-108	5.88400408126133e-4	1.08706002317881e-106	m37r	NA
m37u_1	-15.0159263044057	0.424919230919009	1.0406e-119	0.00103386266450445	1.79247614754098e-118	m37u	NA
m37v_1	0.355907374192562	0.286957703553383	0.215671408968738	5.23564106086449e-4	0.374263803425106	m37v	NA
m37w_1	0.676273348482716	0.41120026645356	0.100908898184513	0.00153742146819069	0.205584148846102	m37w	NA
m37y_1	0.324172915091483	0.226674775047882	0.15353937254906	5.42581879419357e-4	0.288995066199597	m37y	NA
m39_1	0.155459618808833	0.142584427119312	0.276310814010899	4.32158259825233e-4	0.442750419858105	m39	NA
m41_1	0.129921330139913	0.315491232543085	0.680745427515994	2.03513566250479e-4	0.80888227279297	m41	NA
m46_1	-0.00893435719889939	0.00850793481044715	0.294472803730525	0.00146041565143118	0.459758244457428	m46	NA
v417	-0.47059946351672	0.260323503666608	0.0714081039911156	0.00207103134343645	0.154625585303791	v417	entries in maternity table
v418	-0.47059946351672	0.260323503666608	0.0714081039911156	0.00207103134343645	0.154625585303791	v418	entries in health table
v419	-0.47059946351672	0.260323503666608	0.0714081039911156	0.00207103134343645	0.154625585303791	v419	entries in height/weight table
v437	-3.37175352635967e-5	0.00130931460217164	0.979468145316461	1.70613463024161e-7	0.98688062792392806	v437	respondent's weight (kilos-1d)
v438	-3.8854119739357e-4	0.00265081849463898	0.883543205524593	8.56606702570595e-6	0.937997497554904	v438	respondent's height (cms-1d)
v439	-5.27543801304437e-5	6.82873394505763e-5	0.440260612323656	3.22757741832214e-4	0.61332958355861	v439	ht/a percentile (resp.)
v440	-5.45419282596375e-4	0.0016498819954614	0.741136884138196	4.53445412289533e-5	0.849699488279552	v440	ht/a standard deviations (resp
v441	-1.23704964254202e-4	4.40875211941702e-4	0.779172528586606	3.18892405545279e-5	0.878921668719674	v441	ht/a percent ref. median (resp
v442	-4.05705628884511e-5	1.25713254425112e-4	0.747076195248543	4.95782238164599e-5	0.854643780247585	v442	wt/ht percent ref. median (dhs
v443	-1.97271789474357e-5	8.89154585566577e-5	0.824534358436565	1.54063892953138e-5	0.907095465282267	v443	wt/ht percent ref. median (fog
v444	-1.13540014398453e-5	8.89810628500144e-5	0.898530471591105	6.10406958434506e-6	0.947643847171667	v444	wt/ht percent ref. median (who
v444a	-6.05097167499694e-4	0.00182384605024751	0.740239445319936	5.91855903231409e-5	0.849133839705156	v444a	wt/ht std deviations(resp) dhs
v445	8.59758585975699e-5	4.40756025831882e-4	0.845442993649493	1.33203024624828e-5	0.915116379682931	v445	body mass index for respondent
v446	2.04091220071738e-4	7.46407447928021e-4	0.784664905186442	3.02314305095086e-5	0.881547235349077	v446	rohrer's index for respondent
v447a	4.49571502970341e-4	0.0141317112709	0.97463732382393	2.99998803132695e-7	0.984289707909305	v447a	women's age in years from household report
v453	-0.0310150484654828	0.0072681631541665	2.48152357036742e-5	0.00550838679873566	7.28341031163008e-5	v453	hemoglobin level (g/dl - 1 decimal)
v456	-0.0310150484654828	0.0072681631541665	2.48152357036742e-5	0.00550838679873566	7.28341031163008e-5	v456	hemoglobin level adjusted by altitude (g/dl - 1 decimal)
v469a	-0.24246434515011	0.295635514050087	0.412692546309807	0.00106601264159112	0.583622437908828	v469a	times gave child plain water
v469c	-14.2685227602203	0.441402708186038	6.9422e-109	8.12806471578442e-4	9.7260222e-108	v469c	times gave child fruit juice
v469f	-14.3563393634686	0.402823376220086	9.4701e-121	8.00311173046464e-4	1.6584512625e-119	v469f	times gave child commercially produced baby formula
v469h	-15.1949040027693	0.369946750440692	1.5963e-138	0.00176530603884517	4.27340694267516e-137	v469h	times given tinned, powdered or fresh animal milk
v469l	-0.646712991492188	0.676847554396226	0.339971855263623	5.69165257235493e-4	0.50959404695899	v469l	times gave child other liquid
v469m	-14.4411588874942	0.388046742332548	4.0378e-126	9.05271003405095e-4	7.9303146728972e-125	v469m	times given pumpkin, carrots, red/yel yams, red sweet pot.
v469n	-0.823292460030186	0.642630973363433	0.200968838507694	0.00131367585332942	0.35430873668114	v469n	times given any green leafy vegetables
v469o	-15.4510977318054	0.38910802021209	2.3638e-134	0.00128605546039218	5.91372107142857e-133	v469o	times given mango, papaya or other vit a rich fruits
v469q	0.186420001794978	0.253153572475852	0.461967112989586	5.27003668091552e-4	0.631714018386572	v469q	times given food made from local grain
v469r	-14.0047505903499	0.40840944145051	4.7605e-116	6.82397219665232e-4	7.72524382239382e-115	v469r	times given food made from local roots/tuber
v469u	-15.1386334287562	0.40557389699791	1.7034e-126	0.00114692545014261	3.36121605633803e-125	v469u	times gave child other fruits/vegetables
v469v	0.254530954745018	0.310710344415872	0.413213768425562	2.69228379488062e-4	0.583973594045944	v469v	times gave child meat, poultry, fish, shellfish, eggs
v469w	0.791575815977831	0.32923639691646	0.016703418565281	0.00262799000825042	0.0422409556136438	v469w	times gave child legumes (lentils, beans, peanuts)
v469y	0.392872962115245	0.190885952739051	0.0402866832362025	9.68534781788044e-4	0.0947537379080913	v469y	times gave child foods made with oil, fat, butter
h2d_1	0.107368077254907	0.0610816375015722	0.0798256071498603	0.0031023927177084	0.169423187428864	h2d	NA
h2m_1	-0.0135037485936214	0.112519826433453	0.904556037936467	1.02825059081768e-5	0.948456820843873	h2m	NA
h2y_1	-0.682629581204609	0.175528649789498	1.24684750645635e-4	0.00356312765641287	3.61912988234533e-4	h2y	NA
h3d_1	0.0432309837445671	0.0445942542291774	0.333155829671513	5.60457414111593e-4	0.501703314980068	h3d	NA
h3m_1	-0.0838592200572502	0.198333327744276	0.672747976804838	4.17492296592603e-4	0.80355519108701	h3m	NA
h3y_1	-0.236259955593526	0.411165142586096	0.566010989184903	4.0989155453186e-4	0.71578509446148	h3y	NA
h4d_1	0.0447293747093831	0.0366275449159045	0.223010955407208	7.18439968475981e-4	0.382779756755796	h4d	NA
h4m_1	-0.0099946959501876	0.162968356305085	0.951139983966685	7.45358093778847e-6	0.971797065303848	h4m	NA
h4y_1	-0.297278528076852	0.328142893149419	0.365728975820489	8.06948270839603e-4	0.537656133394024	h4y	NA
h5d_1	-0.0207764929685998	0.0371409960703521	0.576364540770463	1.61047937551007e-4	0.723554410053243	h5d	NA
h5m_1	-0.27098151258223	0.0759618901770958	4.28128778568599e-4	0.00386756488984474	0.00123079702894926	h5m	NA
h5y_1	-0.126866383832589	0.340729468838727	0.709940245175659	1.16853756030988e-4	0.830303983284823	h5y	NA
h6d_1	-0.0665476945558642	0.0496849685822518	0.181586079370391	0.00201250676707887	0.328148455322087	h6d	NA
h6m_1	-0.1058757267287	0.141523291918099	0.45505407373958	8.54827446667095e-4	0.625934968031823	h6m	NA
h6y_1	-0.236491176574682	0.278968962811274	0.397351729958402	5.22757442450006e-4	0.567558045325548	h6y	NA
h7d_1	0.198484253999716	0.0482889783327846	5.41962199507352e-5	0.00751002135528744	1.58736384984627e-4	h7d	NA
h7m_1	-0.0343602038502029	0.0818557599541025	0.675030912765786	6.79317554320713e-5	0.804866645774354	h7m	NA
h7y_1	-0.483517291300794	0.267836499704065	0.0722803549540015	0.00170267039809069	0.156272804460735	h7y	NA
h8d_1	0.0838972989563118	0.0736745908683075	0.255922203857109	0.00263755055142278	0.4196804614949	h8d	NA
h8m_1	0.10639121313915301	0.148220537600575	0.473573465058429	8.42944658138944e-4	0.640009412746166	h8m	NA
h8y_1	-0.516087208249231	0.215930901253601	0.0176053922907355	0.00252734885678851	0.0442027860202875	h8y	NA
h0d_1	0.0906937608768267	0.0543511498607945	0.0962633783440669	0.00235814292949343	0.198233698765367	h0d	NA
h0m_1	-0.0193613067588448	0.113921010138591	0.865165804497513	2.170486893871e-5	0.927528850397905	h0m	NA
h0y_1	-0.672349675763432	0.175660230394225	1.58784450947689e-4	0.00352979813120224	4.59621933425025e-4	h0y	NA
hw1_1	0.0361946603231371	0.0137755717150376	0.00896651124042019	0.00219258537171407	0.0237318934152935	hw1	NA
hw2_1	0.00515740883059263	0.00211756806486048	0.015351794831662	6.40264946275892e-4	0.0392957330557097	hw2	NA
hw3_1	0.0036227564159101	0.00180656751057018	0.0456742253400032	0.00154274727729053	0.105943029306862	hw3	NA
hw4_1	-4.59885468313358e-5	1.346805893054e-4	0.732955904840453	1.53424222183896e-4	0.84215791909361	hw4	NA
hw5_1	-0.00146789437992158	0.00212105161008732	0.489350949488092	5.77087792806408e-4	0.653461611109059	hw5	NA
hw6_1	-3.76734226172615e-4	5.38772800537341e-4	0.484855484453339	5.75762660071866e-4	0.649202803809297	hw6	NA
hw7_1	-3.59196561986752e-4	1.40041242099016e-4	0.0107287512768164	0.00256101270800446	0.0280777967723906	hw7	NA
